"","id_municipio","ano","share_feminino","share_esquerda","open","logPop","gdppc","vote_margin"
"4731",4218004,2020,0.226894988667842,0.127234953412239,0,10.575283407185,25.5027451673141,-0.439939426505789
"4732",4218202,2008,0.220704209707875,0.192324780628679,0,10.4567115277187,27.5576362486263,-0.598709506341981
"4733",4218350,2008,0.198975234842015,0.113151152860803,0,8.20083725837985,26.405265354048,0.0185659411011523
"4734",4218608,2016,0.0196078431372549,0.212324929971989,1,8.87276752991094,19.7469057571847,0.0287091825553364
"4735",4218608,2020,0.112777617536775,0.102394000576868,0,8.9138193508572,22.194962888443,0.173401062110367
"4736",4218905,2012,0.0692561377794064,0.125687064858923,1,9.28424117981572,12.2757544613607,-0.182571988542138
"4737",4218905,2016,0.0567963034270312,0.0537158259530227,1,9.31892568238962,14.8159164636631,-0.151945645460161
"4738",4218905,2020,0.270841411399767,0.0564172159751842,0,9.33016576504453,15.3668704683909,0.08955717118308
"4739",4218954,2016,0.115038560411311,0.0629820051413882,1,7.82084087990734,16.8211069916282,-0.226666666666667
"4740",4219002,2020,0.190855590765052,0.102670891806247,0,9.96852594871535,22.5911756641482,-0.247205734988052
"4741",4219101,2016,0.0609086370444333,0.27508736894658,1,8.18590748148232,20.3243237951046,-0.127398311588642
"4742",4219150,2016,0.0379546652609383,0.0669478123352662,1,7.8578675593318,14.4723474009985,0.239739163789797
"4743",4219150,2020,0.349642660802639,0.182517866959868,0,7.79646924308606,13.9689857777624,0.0154772141014617
"4744",4219176,2012,0.0429319371727749,0.120069808027923,1,8.46337038471873,43.6412094606895,0.0275482093663912
"4745",4219176,2016,0.0391274238227147,0.147853185595568,0,8.44139147799996,46.2977216563206,0.138606496404662
"4746",4219200,2012,0.0732600732600733,0.0805860805860806,1,8.74576199937551,25.2634658227174,-0.00864029104138248
"4747",4219309,2008,0.13007662835249,0.136781609195402,1,10.7398039077355,27.4810979961544,-0.228463727410473
"4748",4219853,2020,0.286504424778761,0.280973451327434,0,8.13094230223188,12.7143400445614,0.0234126984126984
"4749",2800100,2008,0.00296296296296296,0.167407407407407,1,7.72356247227797,6.41541060471628,-0.0371900826446281
"4750",2800100,2020,0.052046783625731,0.0701754385964912,0,7.77485576666552,7.48642789112987,-0.531130876747141
"4751",2800209,2008,0.00313971742543171,0.184196755625327,1,9.89151618075491,7.15327907009437,-0.15114190402874
"4752",2800209,2016,0.0328633836378078,0.228653693407466,0,9.97357316010282,6.65361048401282,-0.674107142857143
"4753",2800407,2012,0.00086102979163079,0.481660065438264,0,9.15852062324639,7.34557282989759,0.0990410958904109
"4754",2800506,2012,0.00303221730890714,0.466077068856601,0,9.75056944611141,6.96103281297565,-0.0726196349284657
"4755",2800704,2012,0.00562796208530806,0.626481042654028,1,8.96686655418872,6.83799449907421,0.385568513119533
"4756",2800704,2020,0.0609137055837563,0.21293080416778,0,9.03037603475591,5.83087060632452,-0.0441881100266193
