"","id_municipio","ano","open"
"3797",5205703,2008,1
"3798",5205703,2012,0
"3799",5205703,2016,1
"3800",5205703,2020,0
"3801",5205802,2008,1
"3802",5205802,2012,1
"3803",5205802,2016,0
"3804",5205802,2020,1
"3805",5205901,2008,1
"3806",5205901,2012,0
"3807",5205901,2016,1
"3808",5205901,2020,0
"3809",5206206,2008,0
"3810",5206206,2012,0
"3811",5206206,2016,1
"3812",5206206,2020,0
"3813",5206305,2008,0
"3814",5206305,2012,1
"3815",5206305,2016,0
"3816",5206305,2020,1
"3817",5206404,2008,0
"3818",5206404,2012,1
"3819",5206404,2016,0
"3820",5206404,2020,0
"3821",5206503,2008,0
"3822",5206503,2012,1
"3823",5206503,2016,0
"3824",5206503,2020,0
"3825",5206602,2008,1
"3826",5206602,2012,0
"3827",5206602,2016,1
"3828",5206602,2020,0
"3829",5206701,2008,0
"3830",5206701,2012,0
"3831",5206701,2016,1
"3832",5206701,2020,1
"3833",5206800,2008,0
"3834",5206800,2012,1
"3835",5206800,2016,0
"3836",5206800,2020,0
"3837",5206909,2008,1
"3838",5206909,2012,0
"3839",5206909,2016,0
"3840",5206909,2020,1
"3841",5207105,2008,1
"3842",5207105,2012,0
"3843",5207105,2016,1
"3844",5207105,2020,0
"3845",5207253,2008,0
"3846",5207253,2012,0
"3847",5207253,2016,0
"3848",5207253,2020,1
"3849",5207352,2008,0
"3850",5207352,2012,1
"3851",5207352,2016,1
"3852",5207352,2020,0
"3853",5207402,2008,1
"3854",5207402,2012,1
"3855",5207402,2016,0
"3856",5207402,2020,1
"3857",5207501,2008,1
"3858",5207501,2012,0
"3859",5207501,2016,1
"3860",5207501,2020,1
"3861",5207535,2008,1
"3862",5207535,2012,1
"3863",5207535,2016,0
"3864",5207535,2020,1
"3865",5207600,2008,1
"3866",5207600,2012,0
"3867",5207600,2016,1
"3868",5207600,2020,1
"3869",5207808,2008,0
"3870",5207808,2012,0
"3871",5207808,2016,1
"3872",5207808,2020,0
"3873",5207907,2008,1
"3874",5207907,2012,0
"3875",5207907,2016,0
"3876",5207907,2020,0
"3877",5208004,2008,1
"3878",5208004,2012,1
"3879",5208004,2016,1
"3880",5208004,2020,1
"3881",5208103,2008,1
"3882",5208103,2012,1
"3883",5208103,2016,1
"3884",5208103,2020,0
"3885",5208152,2008,1
"3886",5208152,2012,1
"3887",5208152,2016,0
"3888",5208152,2020,0
"3889",5208301,2008,0
"3890",5208301,2012,0
"3891",5208301,2016,0
"3892",5208301,2020,1
"3893",5208400,2008,0
"3894",5208400,2012,0
"3895",5208400,2016,1
"3896",5208400,2020,1
"3897",5208509,2008,0
"3898",5208509,2012,1
"3899",5208509,2016,0
"3900",5208509,2020,1
"3901",5208608,2008,1
"3902",5208608,2012,0
"3903",5208608,2016,0
"3904",5208608,2020,1
"3905",5208707,2008,1
"3906",5208707,2012,1
"3907",5208707,2016,1
"3908",5208707,2020,1
"3909",5208806,2008,1
"3910",5208806,2012,1
"3911",5208806,2016,0
"3912",5208806,2020,0
"3913",5208905,2008,0
"3914",5208905,2012,1
"3915",5208905,2016,0
"3916",5208905,2020,1
"3917",5209101,2008,0
"3918",5209101,2012,1
"3919",5209101,2016,1
"3920",5209101,2020,0
"3921",5209150,2008,1
"3922",5209150,2012,1
"3923",5209150,2016,1
"3924",5209150,2020,0
"3925",5209200,2008,1
"3926",5209200,2012,0
"3927",5209200,2016,0
"3928",5209200,2020,0
"3929",5209291,2008,0
"3930",5209291,2012,1
"3931",5209291,2016,0
"3932",5209291,2020,0
"3933",5209408,2008,1
"3934",5209408,2012,0
"3935",5209408,2016,0
"3936",5209408,2020,1
"3937",5209457,2008,1
"3938",5209457,2012,1
"3939",5209457,2016,0
"3940",5209457,2020,1
"3941",5209606,2008,1
"3942",5209606,2012,0
"3943",5209606,2016,1
"3944",5209606,2020,0
"3945",5209705,2008,0
"3946",5209705,2012,1
"3947",5209705,2016,0
"3948",5209705,2020,1
"3949",5209804,2008,0
"3950",5209804,2012,1
"3951",5209804,2016,0
"3952",5209804,2020,1
"3953",5209903,2008,0
"3954",5209903,2012,0
"3955",5209903,2016,1
"3956",5209903,2020,0
"3957",5209937,2008,0
"3958",5209937,2012,1
"3959",5209937,2016,0
"3960",5209937,2020,0
"3961",5209952,2008,0
"3962",5209952,2012,0
"3963",5209952,2016,1
"3964",5209952,2020,0
"3965",5210000,2008,0
"3966",5210000,2012,1
"3967",5210000,2016,0
"3968",5210000,2020,1
"3969",5210109,2008,1
"3970",5210109,2012,1
"3971",5210109,2016,0
"3972",5210109,2020,1
"3973",5210158,2008,1
"3974",5210158,2012,0
"3975",5210158,2016,0
"3976",5210158,2020,0
"3977",5210208,2008,1
"3978",5210208,2012,1
"3979",5210208,2016,1
"3980",5210208,2020,0
"3981",5210307,2008,0
"3982",5210307,2012,1
"3983",5210307,2016,1
"3984",5210307,2020,0
"3985",5210406,2008,0
"3986",5210406,2012,1
"3987",5210406,2016,0
"3988",5210406,2020,1
"3989",5210562,2008,0
"3990",5210562,2012,1
"3991",5210562,2016,1
"3992",5210562,2020,0
"3993",5210604,2008,0
"3994",5210604,2012,1
"3995",5210604,2016,0
"3996",5210604,2020,1
"3997",5210802,2008,0
"3998",5210802,2012,1
"3999",5210802,2016,1
"4000",5210802,2020,0
"4001",5210901,2008,1
"4002",5210901,2012,0
"4003",5210901,2016,1
"4004",5210901,2020,0
"4005",5211008,2008,1
"4006",5211008,2012,0
"4007",5211008,2016,0
"4008",5211008,2020,1
"4009",5211206,2008,1
"4010",5211206,2012,0
"4011",5211206,2016,0
"4012",5211206,2020,0
"4013",5211305,2008,1
"4014",5211305,2012,0
"4015",5211305,2016,0
"4016",5211305,2020,0
"4017",5211404,2008,0
"4018",5211404,2012,1
"4019",5211404,2016,0
"4020",5211404,2020,1
"4021",5211503,2008,0
"4022",5211503,2012,1
"4023",5211503,2016,1
"4024",5211503,2020,0
"4025",5211602,2008,0
"4026",5211602,2012,0
"4027",5211602,2016,0
"4028",5211602,2020,1
"4029",5211701,2008,0
"4030",5211701,2012,1
"4031",5211701,2016,1
"4032",5211701,2020,0
"4033",5211800,2008,0
"4034",5211800,2012,1
"4035",5211800,2016,1
"4036",5211800,2020,0
"4037",5211909,2008,0
"4038",5211909,2012,0
"4039",5211909,2016,1
"4040",5211909,2020,1
"4041",5212006,2008,0
"4042",5212006,2012,1
"4043",5212006,2016,1
"4044",5212006,2020,0
"4045",5212055,2008,0
"4046",5212055,2012,1
"4047",5212055,2016,0
"4048",5212055,2020,1
"4049",5212105,2008,0
"4050",5212105,2012,1
"4051",5212105,2016,0
"4052",5212105,2020,1
"4053",5212204,2008,1
"4054",5212204,2012,1
"4055",5212204,2016,1
"4056",5212204,2020,1
"4057",5212253,2008,0
"4058",5212253,2012,1
"4059",5212253,2016,0
"4060",5212253,2020,1
"4061",5212303,2008,0
"4062",5212303,2012,1
"4063",5212303,2016,0
"4064",5212303,2020,0
"4065",5212501,2008,0
"4066",5212501,2012,1
"4067",5212501,2016,0
"4068",5212501,2020,1
"4069",5212600,2008,1
"4070",5212600,2012,0
"4071",5212600,2016,1
"4072",5212600,2020,0
"4073",5212709,2008,1
"4074",5212709,2012,0
"4075",5212709,2016,0
"4076",5212709,2020,0
"4077",5212808,2008,0
"4078",5212808,2012,0
"4079",5212808,2016,1
"4080",5212808,2020,1
"4081",5212907,2008,1
"4082",5212907,2012,1
"4083",5212907,2016,0
"4084",5212907,2020,1
"4085",5212956,2008,1
"4086",5212956,2012,0
"4087",5212956,2016,1
"4088",5212956,2020,0
"4089",5213004,2008,0
"4090",5213004,2012,1
"4091",5213004,2016,0
"4092",5213004,2020,0
"4093",5213053,2008,0
"4094",5213053,2012,0
"4095",5213053,2016,0
"4096",5213053,2020,1
"4097",5213087,2008,1
"4098",5213087,2012,0
"4099",5213087,2016,1
"4100",5213087,2020,1
"4101",5213103,2008,0
"4102",5213103,2012,1
"4103",5213103,2016,0
"4104",5213103,2020,1
"4105",5213400,2008,1
"4106",5213400,2012,0
"4107",5213400,2016,1
"4108",5213400,2020,0
"4109",5213509,2008,0
"4110",5213509,2012,1
"4111",5213509,2016,1
"4112",5213509,2020,0
"4113",5213707,2008,0
"4114",5213707,2012,0
"4115",5213707,2016,1
"4116",5213707,2020,0
"4117",5213756,2008,1
"4118",5213756,2012,1
"4119",5213756,2016,1
"4120",5213756,2020,0
"4121",5213772,2008,1
"4122",5213772,2012,0
"4123",5213772,2016,1
"4124",5213772,2020,0
"4125",5213806,2008,0
"4126",5213806,2012,1
"4127",5213806,2016,0
"4128",5213806,2020,1
"4129",5213855,2008,0
"4130",5213855,2012,0
"4131",5213855,2016,1
"4132",5213855,2020,0
"4133",5213905,2008,0
"4134",5213905,2012,0
"4135",5213905,2016,1
"4136",5213905,2020,0
"4137",5214002,2008,1
"4138",5214002,2012,0
"4139",5214002,2016,1
"4140",5214002,2020,1
"4141",5214051,2008,0
"4142",5214051,2012,0
"4143",5214051,2016,0
"4144",5214051,2020,1
"4145",5214101,2008,0
"4146",5214101,2012,1
"4147",5214101,2016,1
"4148",5214101,2020,0
"4149",5214408,2008,0
"4150",5214408,2012,0
"4151",5214408,2016,1
"4152",5214408,2020,1
"4153",5214507,2008,0
"4154",5214507,2012,0
"4155",5214507,2016,0
"4156",5214507,2020,0
"4157",5214606,2008,1
"4158",5214606,2012,1
"4159",5214606,2016,1
"4160",5214606,2020,1
"4161",5214705,2008,1
"4162",5214705,2012,1
"4163",5214705,2016,0
"4164",5214705,2020,1
"4165",5214804,2008,1
"4166",5214804,2012,1
"4167",5214804,2016,0
"4168",5214804,2020,1
"4169",5214838,2008,1
"4170",5214838,2012,1
"4171",5214838,2016,1
"4172",5214838,2020,0
"4173",5214861,2008,0
"4174",5214861,2012,1
"4175",5214861,2016,1
"4176",5214861,2020,0
"4177",5214879,2008,0
"4178",5214879,2012,1
"4179",5214879,2016,0
"4180",5214879,2020,1
"4181",5214903,2008,1
"4182",5214903,2012,0
"4183",5214903,2016,0
"4184",5214903,2020,1
"4185",5215009,2008,0
"4186",5215009,2012,1
"4187",5215009,2016,1
"4188",5215009,2020,0
"4189",5215207,2008,0
"4190",5215207,2012,1
"4191",5215207,2016,0
"4192",5215207,2020,1
"4193",5215231,2008,1
"4194",5215231,2012,1
"4195",5215231,2016,1
"4196",5215231,2020,0
"4197",5215256,2008,0
"4198",5215256,2012,1
"4199",5215256,2016,0
"4200",5215256,2020,1
"4201",5215306,2008,0
"4202",5215306,2012,0
"4203",5215306,2016,1
"4204",5215306,2020,1
"4205",5215405,2008,0
"4206",5215405,2012,1
"4207",5215405,2016,0
"4208",5215405,2020,1
"4209",5215504,2008,1
"4210",5215504,2012,0
"4211",5215504,2016,0
"4212",5215504,2020,1
"4213",5215603,2008,1
"4214",5215603,2012,0
"4215",5215603,2016,0
"4216",5215603,2020,1
"4217",5215652,2008,1
"4218",5215652,2012,0
"4219",5215652,2016,0
"4220",5215652,2020,1
"4221",5215702,2008,1
"4222",5215702,2012,0
"4223",5215702,2016,1
"4224",5215702,2020,0
"4225",5215801,2008,0
"4226",5215801,2012,1
"4227",5215801,2016,1
"4228",5215801,2020,0
"4229",5215900,2008,0
"4230",5215900,2012,0
"4231",5215900,2016,0
"4232",5215900,2020,1
"4233",5216007,2008,0
"4234",5216007,2012,0
"4235",5216007,2016,1
"4236",5216007,2020,0
"4237",5216304,2008,1
"4238",5216304,2012,0
"4239",5216304,2016,1
"4240",5216304,2020,0
"4241",5216403,2008,0
"4242",5216403,2012,0
"4243",5216403,2016,0
"4244",5216403,2020,0
"4245",5216452,2008,1
"4246",5216452,2012,1
"4247",5216452,2016,0
"4248",5216452,2020,0
"4249",5216809,2008,1
"4250",5216809,2012,1
"4251",5216809,2016,1
"4252",5216809,2020,1
"4253",5216908,2008,0
"4254",5216908,2012,0
"4255",5216908,2016,0
"4256",5216908,2020,1
"4257",5217104,2008,0
"4258",5217104,2012,1
"4259",5217104,2016,1
"4260",5217104,2020,1
"4261",5217203,2008,1
"4262",5217203,2012,0
"4263",5217203,2016,1
"4264",5217203,2020,0
"4265",5217302,2008,0
"4266",5217302,2012,0
"4267",5217302,2016,1
"4268",5217302,2020,0
"4269",5217401,2008,1
"4270",5217401,2012,0
"4271",5217401,2016,1
"4272",5217401,2020,0
"4273",5217609,2008,0
"4274",5217609,2012,0
"4275",5217609,2016,1
"4276",5217609,2020,1
"4277",5217708,2008,0
"4278",5217708,2012,0
"4279",5217708,2016,0
"4280",5217708,2020,1
"4281",5218003,2008,0
"4282",5218003,2012,1
"4283",5218003,2016,0
"4284",5218003,2020,0
"4285",5218052,2008,1
"4286",5218052,2012,0
"4287",5218052,2016,0
"4288",5218052,2020,1
"4289",5218102,2008,0
"4290",5218102,2012,1
"4291",5218102,2016,0
"4292",5218102,2020,1
"4293",5218300,2008,1
"4294",5218300,2012,1
"4295",5218300,2016,0
"4296",5218300,2020,1
"4297",5218391,2008,1
"4298",5218391,2012,0
"4299",5218391,2016,1
"4300",5218391,2020,0
"4301",5218508,2008,0
"4302",5218508,2012,1
"4303",5218508,2016,0
"4304",5218508,2020,0
"4305",5218607,2008,0
"4306",5218607,2012,1
"4307",5218607,2016,1
"4308",5218607,2020,0
"4309",5218706,2008,0
"4310",5218706,2012,1
"4311",5218706,2016,0
"4312",5218706,2020,1
"4313",5218789,2008,1
"4314",5218789,2012,1
"4315",5218789,2016,1
"4316",5218789,2020,1
"4317",5218805,2008,1
"4318",5218805,2012,0
"4319",5218805,2016,1
"4320",5218805,2020,1
"4321",5218904,2008,0
"4322",5218904,2012,1
"4323",5218904,2016,0
"4324",5218904,2020,1
"4325",5219001,2008,1
"4326",5219001,2012,1
"4327",5219001,2016,1
"4328",5219001,2020,0
"4329",5219100,2008,1
"4330",5219100,2012,0
"4331",5219100,2016,1
"4332",5219100,2020,0
"4333",5219209,2008,0
"4334",5219209,2012,1
"4335",5219209,2016,1
"4336",5219209,2020,0
"4337",5219258,2008,1
"4338",5219258,2012,0
"4339",5219258,2016,1
"4340",5219258,2020,1
"4341",5219308,2008,0
"4342",5219308,2012,1
"4343",5219308,2016,1
"4344",5219308,2020,0
"4345",5219357,2008,1
"4346",5219357,2012,0
"4347",5219357,2016,1
"4348",5219357,2020,0
"4349",5219407,2008,0
"4350",5219407,2012,0
"4351",5219407,2016,0
"4352",5219407,2020,1
"4353",5219456,2008,0
"4354",5219456,2012,0
"4355",5219456,2016,0
"4356",5219456,2020,1
"4357",5219506,2008,0
"4358",5219506,2012,0
"4359",5219506,2016,0
"4360",5219506,2020,1
"4361",5219605,2008,1
"4362",5219605,2012,0
"4363",5219605,2016,1
"4364",5219605,2020,0
"4365",5219704,2008,1
"4366",5219704,2012,0
"4367",5219704,2016,1
"4368",5219704,2020,1
"4369",5219712,2008,1
"4370",5219712,2012,0
"4371",5219712,2016,1
"4372",5219712,2020,1
"4373",5219738,2008,0
"4374",5219738,2012,1
"4375",5219738,2016,0
"4376",5219738,2020,1
"4377",5219753,2008,1
"4378",5219753,2012,0
"4379",5219753,2016,0
"4380",5219753,2020,1
"4381",5219803,2008,0
"4382",5219803,2012,0
"4383",5219803,2016,1
"4384",5219803,2020,0
"4385",5219902,2008,0
"4386",5219902,2012,0
"4387",5219902,2016,1
"4388",5219902,2020,0
"4389",5220009,2008,1
"4390",5220009,2012,1
"4391",5220009,2016,1
"4392",5220009,2020,0
"4393",5220058,2008,1
"4394",5220058,2012,1
"4395",5220058,2016,0
"4396",5220058,2020,1
"4397",5220108,2008,1
"4398",5220108,2012,0
"4399",5220108,2016,0
"4400",5220108,2020,0
"4401",5220157,2008,1
"4402",5220157,2012,0
"4403",5220157,2016,0
"4404",5220157,2020,1
"4405",5220207,2008,1
"4406",5220207,2012,1
"4407",5220207,2016,0
"4408",5220207,2020,1
"4409",5220264,2008,0
"4410",5220264,2012,0
"4411",5220264,2016,1
"4412",5220264,2020,0
"4413",5220280,2008,0
"4414",5220280,2012,1
"4415",5220280,2016,0
"4416",5220280,2020,1
"4417",5220405,2008,0
"4418",5220405,2012,1
"4419",5220405,2016,1
"4420",5220405,2020,0
"4421",5220454,2008,1
"4422",5220454,2012,1
"4423",5220454,2016,0
"4424",5220454,2020,0
"4425",5220504,2008,1
"4426",5220504,2012,0
"4427",5220504,2016,1
"4428",5220504,2020,1
"4429",5220603,2008,0
"4430",5220603,2012,0
"4431",5220603,2016,0
"4432",5220603,2020,1
"4433",5220686,2008,0
"4434",5220686,2012,1
"4435",5220686,2016,1
"4436",5220686,2020,0
"4437",5220702,2008,1
"4438",5220702,2012,1
"4439",5220702,2016,1
"4440",5220702,2020,0
"4441",5221007,2008,0
"4442",5221007,2012,1
"4443",5221007,2016,0
"4444",5221007,2020,0
"4445",5221080,2008,0
"4446",5221080,2012,1
"4447",5221080,2016,0
"4448",5221080,2020,1
"4449",5221197,2008,0
"4450",5221197,2012,1
"4451",5221197,2016,0
"4452",5221197,2020,1
"4453",5221304,2008,0
"4454",5221304,2012,0
"4455",5221304,2016,1
"4456",5221304,2020,0
"4457",5221403,2008,1
"4458",5221403,2012,0
"4459",5221403,2016,0
"4460",5221403,2020,1
"4461",5221452,2008,0
"4462",5221452,2012,1
"4463",5221452,2016,1
"4464",5221452,2020,1
"4465",5221502,2008,1
"4466",5221502,2012,1
"4467",5221502,2016,0
"4468",5221502,2020,0
"4469",5221551,2008,1
"4470",5221551,2012,0
"4471",5221551,2016,1
"4472",5221551,2020,1
"4473",5221577,2008,0
"4474",5221577,2012,0
"4475",5221577,2016,0
"4476",5221577,2020,1
"4477",5221601,2008,1
"4478",5221601,2012,0
"4479",5221601,2016,0
"4480",5221601,2020,0
"4481",5221700,2008,0
"4482",5221700,2012,1
"4483",5221700,2016,1
"4484",5221700,2020,0
"4485",5221809,2008,0
"4486",5221809,2012,1
"4487",5221809,2016,1
"4488",5221809,2020,0
"4489",5221858,2008,0
"4490",5221858,2012,0
"4491",5221858,2016,1
"4492",5221858,2020,0
"4493",5221908,2008,0
"4494",5221908,2012,1
"4495",5221908,2016,0
"4496",5221908,2020,0
"4497",5222005,2008,1
"4498",5222005,2012,1
"4499",5222005,2016,0
"4500",5222005,2020,1
"4501",5222054,2008,0
"4502",5222054,2012,1
"4503",5222054,2016,1
"4504",5222054,2020,0
"4505",5222203,2008,0
"4506",5222203,2012,1
"4507",5222203,2016,0
"4508",5222203,2020,1
"4509",5222302,2008,0
"4510",5222302,2012,1
"4511",5222302,2016,0
"4512",5222302,2020,1
"4513",2100055,2008,0
"4514",2100055,2012,1
"4515",2100055,2016,1
"4516",2100055,2020,1
"4517",2100105,2008,1
"4518",2100105,2012,0
"4519",2100105,2016,1
"4520",2100105,2020,0
"4521",2100154,2008,0
"4522",2100154,2012,1
"4523",2100154,2016,0
"4524",2100154,2020,0
"4525",2100204,2008,1
"4526",2100204,2012,0
"4527",2100204,2016,0
"4528",2100204,2020,0
"4529",2100303,2008,0
"4530",2100303,2012,1
"4531",2100303,2016,0
"4532",2100303,2020,0
"4533",2100402,2008,1
"4534",2100402,2012,0
"4535",2100402,2016,0
"4536",2100402,2020,1
"4537",2100436,2008,0
"4538",2100436,2012,1
"4539",2100436,2016,0
"4540",2100436,2020,1
"4541",2100477,2008,0
"4542",2100477,2012,0
"4543",2100477,2016,1
"4544",2100477,2020,0
"4545",2100501,2008,0
"4546",2100501,2012,0
"4547",2100501,2016,0
"4548",2100501,2020,0
"4549",2100550,2008,0
"4550",2100550,2012,1
"4551",2100550,2016,1
"4552",2100550,2020,0
"4553",2100600,2008,0
"4554",2100600,2012,1
"4555",2100600,2016,1
"4556",2100600,2020,1
"4557",2100709,2008,0
"4558",2100709,2012,1
"4559",2100709,2016,1
"4560",2100709,2020,1
"4561",2100808,2008,0
"4562",2100808,2012,0
"4563",2100808,2016,1
"4564",2100808,2020,0
"4565",2100832,2008,0
"4566",2100832,2012,0
"4567",2100832,2016,0
"4568",2100832,2020,1
"4569",2100873,2008,1
"4570",2100873,2012,0
"4571",2100873,2016,0
"4572",2100873,2020,1
"4573",2100907,2008,0
"4574",2100907,2012,0
"4575",2100907,2016,0
"4576",2100907,2020,0
"4577",2100956,2008,0
"4578",2100956,2012,1
"4579",2100956,2016,0
"4580",2100956,2020,0
"4581",2101004,2008,1
"4582",2101004,2012,1
"4583",2101004,2016,0
"4584",2101004,2020,1
"4585",2101103,2008,0
"4586",2101103,2012,1
"4587",2101103,2016,0
"4588",2101103,2020,0
"4589",2101202,2008,0
"4590",2101202,2012,1
"4591",2101202,2016,1
"4592",2101202,2020,1
"4593",2101251,2008,0
"4594",2101251,2012,1
"4595",2101251,2016,0
"4596",2101251,2020,0
"4597",2101301,2008,0
"4598",2101301,2012,1
"4599",2101301,2016,0
"4600",2101301,2020,0
"4601",2101350,2008,0
"4602",2101350,2012,1
"4603",2101350,2016,0
"4604",2101350,2020,1
"4605",2101400,2008,0
"4606",2101400,2012,1
"4607",2101400,2016,1
"4608",2101400,2020,0
"4609",2101509,2008,0
"4610",2101509,2012,1
"4611",2101509,2016,0
"4612",2101509,2020,1
"4613",2101608,2008,0
"4614",2101608,2012,1
"4615",2101608,2016,0
"4616",2101608,2020,1
"4617",2101707,2008,0
"4618",2101707,2012,1
"4619",2101707,2016,0
"4620",2101707,2020,0
"4621",2101731,2008,0
"4622",2101731,2012,0
"4623",2101731,2016,1
"4624",2101731,2020,0
"4625",2101772,2008,0
"4626",2101772,2012,1
"4627",2101772,2016,0
"4628",2101772,2020,1
"4629",2101806,2008,1
"4630",2101806,2012,0
"4631",2101806,2016,0
"4632",2101806,2020,0
"4633",2101905,2008,1
"4634",2101905,2012,0
"4635",2101905,2016,0
"4636",2101905,2020,1
"4637",2101939,2008,0
"4638",2101939,2012,1
"4639",2101939,2016,0
"4640",2101939,2020,1
"4641",2101970,2008,0
"4642",2101970,2012,1
"4643",2101970,2016,0
"4644",2101970,2020,0
"4645",2102002,2008,0
"4646",2102002,2012,1
"4647",2102002,2016,1
"4648",2102002,2020,0
"4649",2102036,2008,0
"4650",2102036,2012,0
"4651",2102036,2016,0
"4652",2102036,2020,0
"4653",2102077,2008,1
"4654",2102077,2012,0
"4655",2102077,2016,1
"4656",2102077,2020,0
"4657",2102101,2008,0
"4658",2102101,2012,0
"4659",2102101,2016,1
"4660",2102101,2020,0
"4661",2102150,2008,1
"4662",2102150,2012,0
"4663",2102150,2016,1
"4664",2102150,2020,0
"4665",2102200,2008,0
"4666",2102200,2012,1
"4667",2102200,2016,1
"4668",2102200,2020,0
"4669",2102309,2008,1
"4670",2102309,2012,1
"4671",2102309,2016,0
"4672",2102309,2020,1
"4673",2102325,2008,0
"4674",2102325,2012,1
"4675",2102325,2016,0
"4676",2102325,2020,1
"4677",2102358,2008,0
"4678",2102358,2012,1
"4679",2102358,2016,0
"4680",2102358,2020,1
"4681",2102374,2008,1
"4682",2102374,2012,0
"4683",2102374,2016,1
"4684",2102374,2020,0
"4685",2102408,2008,1
"4686",2102408,2012,1
"4687",2102408,2016,0
"4688",2102408,2020,0
"4689",2102507,2008,0
"4690",2102507,2012,0
"4691",2102507,2016,1
"4692",2102507,2020,0
"4693",2102556,2008,1
"4694",2102556,2012,1
"4695",2102556,2016,0
"4696",2102556,2020,1
"4697",2102606,2008,0
"4698",2102606,2012,1
"4699",2102606,2016,0
"4700",2102606,2020,1
"4701",2102705,2008,1
"4702",2102705,2012,0
"4703",2102705,2016,1
"4704",2102705,2020,0
"4705",2102754,2008,0
"4706",2102754,2012,1
"4707",2102754,2016,0
"4708",2102754,2020,0
"4709",2102804,2008,0
"4710",2102804,2012,1
"4711",2102804,2016,1
"4712",2102804,2020,0
"4713",2102903,2008,1
"4714",2102903,2012,0
"4715",2102903,2016,1
"4716",2102903,2020,0
"4717",2103000,2008,0
"4718",2103000,2012,1
"4719",2103000,2016,0
"4720",2103000,2020,0
"4721",2103109,2008,0
"4722",2103109,2012,0
"4723",2103109,2016,0
"4724",2103109,2020,0
"4725",2103125,2008,0
"4726",2103125,2012,1
"4727",2103125,2016,1
"4728",2103125,2020,1
"4729",2103158,2008,0
"4730",2103158,2012,0
"4731",2103158,2016,1
"4732",2103158,2020,0
"4733",2103174,2008,0
"4734",2103174,2012,1
"4735",2103174,2016,1
"4736",2103174,2020,0
"4737",2103208,2008,1
"4738",2103208,2012,1
"4739",2103208,2016,0
"4740",2103208,2020,0
"4741",2103257,2008,0
"4742",2103257,2012,1
"4743",2103257,2016,1
"4744",2103257,2020,0
"4745",2103307,2008,0
"4746",2103307,2012,0
"4747",2103307,2016,1
"4748",2103307,2020,1
"4749",2103406,2008,0
"4750",2103406,2012,0
"4751",2103406,2016,1
"4752",2103406,2020,0
"4753",2103505,2008,0
"4754",2103505,2012,0
"4755",2103505,2016,0
"4756",2103505,2020,0
"4757",2103554,2008,0
"4758",2103554,2012,0
"4759",2103554,2016,1
"4760",2103554,2020,0
"4761",2103604,2008,0
"4762",2103604,2012,1
"4763",2103604,2016,0
"4764",2103604,2020,0
"4765",2103703,2008,0
"4766",2103703,2012,1
"4767",2103703,2016,1
"4768",2103703,2020,0
"4769",2103752,2008,0
"4770",2103752,2012,1
"4771",2103752,2016,0
"4772",2103752,2020,1
"4773",2103802,2008,1
"4774",2103802,2012,0
"4775",2103802,2016,0
"4776",2103802,2020,1
"4777",2103901,2008,1
"4778",2103901,2012,0
"4779",2103901,2016,1
"4780",2103901,2020,1
"4781",2104008,2008,0
"4782",2104008,2012,1
"4783",2104008,2016,0
"4784",2104008,2020,0
"4785",2104057,2008,0
"4786",2104057,2012,1
"4787",2104057,2016,0
"4788",2104057,2020,1
"4789",2104073,2008,0
"4790",2104073,2012,1
"4791",2104073,2016,1
"4792",2104073,2020,0
"4793",2104081,2008,1
"4794",2104081,2012,1
"4795",2104081,2016,0
"4796",2104081,2020,1
"4797",2104099,2008,1
"4798",2104099,2012,1
"4799",2104099,2016,0
"4800",2104099,2020,0
"4801",2104107,2008,0
"4802",2104107,2012,0
"4803",2104107,2016,1
"4804",2104107,2020,0
"4805",2104206,2008,1
"4806",2104206,2012,0
"4807",2104206,2016,0
"4808",2104206,2020,1
"4809",2104305,2008,0
"4810",2104305,2012,1
"4811",2104305,2016,1
"4812",2104305,2020,0
"4813",2104404,2008,0
"4814",2104404,2012,1
"4815",2104404,2016,0
"4816",2104404,2020,0
"4817",2104503,2008,0
"4818",2104503,2012,1
"4819",2104503,2016,1
"4820",2104503,2020,0
"4821",2104552,2008,0
"4822",2104552,2012,0
"4823",2104552,2016,0
"4824",2104552,2020,0
"4825",2104602,2008,0
"4826",2104602,2012,0
"4827",2104602,2016,0
"4828",2104602,2020,1
"4829",2104628,2008,1
"4830",2104628,2012,0
"4831",2104628,2016,0
"4832",2104628,2020,1
"4833",2104651,2008,1
"4834",2104651,2012,0
"4835",2104651,2016,1
"4836",2104651,2020,0
"4837",2104677,2008,0
"4838",2104677,2012,0
"4839",2104677,2016,0
"4840",2104677,2020,1
"4841",2104701,2008,1
"4842",2104701,2012,0
"4843",2104701,2016,0
"4844",2104701,2020,1
"4845",2104800,2008,0
"4846",2104800,2012,1
"4847",2104800,2016,1
"4848",2104800,2020,0
"4849",2104909,2008,0
"4850",2104909,2012,1
"4851",2104909,2016,1
"4852",2104909,2020,1
"4853",2105005,2008,0
"4854",2105005,2012,1
"4855",2105005,2016,1
"4856",2105005,2020,0
"4857",2105104,2008,0
"4858",2105104,2012,1
"4859",2105104,2016,0
"4860",2105104,2020,1
"4861",2105153,2008,1
"4862",2105153,2012,1
"4863",2105153,2016,0
"4864",2105153,2020,0
"4865",2105203,2008,1
"4866",2105203,2012,0
"4867",2105203,2016,0
"4868",2105203,2020,0
"4869",2105302,2008,1
"4870",2105302,2012,1
"4871",2105302,2016,1
