"","id_municipio","ano","saude","saneamento","turismo","comercio","agro","gastos"
"12124",2202778,2012,7399286.32,331284.86,NA,NA,230336.68,47559348.84
"12125",2202778,2016,12852474.14,601036.82,NA,NA,296149.36,63055044.27
"12126",2202778,2020,NA,NA,NA,NA,NA,NA
"12127",2202802,2008,3224967.68,389926.66,0,0,166832.4,29785124.24
"12128",2202802,2012,4888865.78,126055.28,NA,NA,271450.74,37070125.5
"12129",2202802,2016,6889953.4,664034.54,NA,NA,118549.44,44813845.14
"12130",2202802,2020,14099033.58,806854.36,NA,NA,424261.98,84115554
"12131",2202851,2008,3402709.6,25961.56,0,0,137953.78,29035428.48
"12132",2202851,2012,4358729.3,92246.26,NA,NA,414272.5,35213705.37
"12133",2202851,2016,7639614.62,548279.51,NA,NA,227785.11,47465499.57
"12134",2202851,2020,11788538.26,4543350.08,NA,NA,312199.97,81463910.07
"12135",2202901,2008,12458175.14,161412.38,0,0,428683,118739558.04
"12136",2202901,2012,18728368.68,411133.06,NA,NA,623649.46,129932442.27
"12137",2202901,2016,34896461.9,1117050.14,NA,NA,932284.85,187270867.08
"12138",2202901,2020,56899465.66,3371882.54,NA,NA,2094017.57,444231828.44
"12139",2203008,2008,6201730,372464,0,0,99205,41321776
"12140",2203008,2012,7413131.66,693953.74,NA,NA,327822.96,43456269.07
"12141",2203008,2016,9450347.66,439918.24,NA,NA,40338,56275255.5
"12142",2203008,2020,20050496.14,2017314.1,NA,NA,169087.11,119528612.62
"12143",2203107,2008,NA,NA,NA,NA,NA,NA
"12144",2203107,2012,13138568.94,958695.98,NA,NA,89148.36,61688003.94
"12145",2203107,2016,20297780.96,1398047.86,NA,NA,90312,85777910.37
"12146",2203107,2020,28349896.66,955803.64,NA,NA,245455.36,172146301.98
"12147",2203206,2008,5822221.48,0,0,0,176773.02,56106871.36
"12148",2203206,2012,8466507.12,486171.34,NA,NA,155518.56,60393467.04
"12149",2203206,2016,13343106.38,34501.94,NA,NA,115196,87330289.47
"12150",2203206,2020,17843082.81,NA,NA,NA,262326.24,144777510.96
"12151",2203230,2008,NA,NA,NA,NA,NA,NA
"12152",2203230,2012,5334483.28,415811,NA,NA,40139.92,39533823.27
"12153",2203230,2016,9171652.62,188492.1,NA,NA,218851.18,52110387.03
"12154",2203230,2020,NA,NA,NA,NA,NA,NA
"12155",2203255,2008,2752722.74,758553,0,0,26641,31141384.08
"12156",2203255,2012,4435370.4,172994.36,NA,NA,48800,32973031.14
"12157",2203255,2016,6080175.86,774247.97,NA,NA,74802.34,41025430.23
"12158",2203255,2020,10777581.04,NA,NA,NA,352949.22,97732511.56
"12159",2203271,2008,2983966.86,0,0,0,190307.92,32037041.68
"12160",2203271,2012,4517860.8,30630.9,NA,NA,203614.48,39305285.34
"12161",2203271,2016,8917780.6,86186.88,NA,NA,302834,65805104.55
"12162",2203271,2020,NA,NA,NA,NA,NA,NA
"12163",2203305,2008,7042777,1006440,112623.1,112623.1,37082.8,52837669.16
"12164",2203305,2012,9035728.24,2526104.8,200,200,279132,65674491.54
"12165",2203305,2016,16486632,21360,NA,NA,294283.6,111787500.8
"12166",2203305,2020,28605301.5,233935.26,NA,NA,313149.18,262407616.28
"12167",2203354,2008,4462600.5,1137115.06,0,0,160653.76,36828607.24
"12168",2203354,2012,NA,NA,NA,NA,NA,NA
"12169",2203354,2016,8225624.99,1865126.92,2300,2300,243392.2,65356566.84
"12170",2203354,2020,13779462.09,33200,8250,8250,199041.44,119306413.35
"12171",2203404,2008,4033588.9,0,0,0,276648.42,35610973.16
"12172",2203404,2012,5817388.42,NA,NA,NA,573330.92,36116884.35
"12173",2203404,2016,8354312.17,8000,NA,NA,1180608.52,52019026.02
"12174",2203404,2020,14720968.76,NA,NA,NA,1980118.3,85259534.88
"12175",2203420,2008,3226959.1,375391,0,0,64302.24,35201126.28
"12176",2203420,2012,4314236.6,35374,NA,42480.48,138019.96,33236647.59
"12177",2203420,2016,5910735.82,333523.4,NA,55027.65,54354.76,42994180.95
"12178",2203420,2020,10744011.74,969390.42,NA,25295.2,240092.76,90079670.31
"12179",2203453,2008,3524640.96,452675.68,0,0,0,42902487.36
"12180",2203453,2012,7004846.22,1584966.5,NA,NA,281233.52,51014925.48
"12181",2203453,2016,13412166.32,671731.72,NA,NA,122315,71704367.88
"12182",2203453,2020,25379008.53,NA,NA,NA,210800,164657383.89
"12183",2203503,2008,7444996.3,1246951.44,0,0,473064.96,63735917.76
"12184",2203503,2012,14123864,1338745.98,NA,NA,1113258.92,74991903.42
"12185",2203503,2016,18345236.42,2002350.08,NA,NA,778166.01,93518891.22
"12186",2203503,2020,30354628.3,3033678.2,NA,NA,1855684.15,148181135.46
"12187",2203602,2008,NA,NA,NA,NA,NA,NA
"12188",2203602,2012,6688460.2,142761.48,NA,NA,420717.22,36141037.65
"12189",2203602,2016,7486107.3,1160209.66,NA,NA,286809.58,45550662.79
"12190",2203602,2020,12934591.66,745085.6,NA,NA,666960.02,75867463.3
"12191",2203701,2008,13186180.96,2981342,0,0,700718.78,158322635.28
"12192",2203701,2012,24185801.46,4075590.84,NA,NA,974883.46,179890974.57
"12193",2203701,2016,28438638.98,6996045.94,NA,NA,950608.38,227939957.75
"12194",2203701,2020,55112983.08,7300468.54,NA,NA,1606444.56,493651733.76
"12195",2203750,2008,NA,NA,NA,NA,NA,NA
"12196",2203750,2012,NA,NA,NA,NA,NA,NA
"12197",2203750,2016,7413398.56,36159,NA,NA,65780,47459010.33
"12198",2203750,2020,11458512.32,1989853.46,NA,NA,2141345.5,111856393.29
"12199",2203800,2008,3546140,296458,0,0,11788,31682978.68
"12200",2203800,2012,4941503.02,488919.66,NA,NA,9380,35316676.68
"12201",2203800,2016,6217627.94,1631252.08,37998,37998,47660,42264659.73
"12202",2203800,2020,14393940.1,NA,45400,45400,60725,85056411.21
"12203",2203859,2008,2534751.94,265421.7,0,0,47315.74,24623044.68
"12204",2203859,2012,3499335.66,217733.28,NA,NA,52121.36,23946701.52
"12205",2203859,2016,5774271.74,86473.02,NA,NA,160500,34766614.92
"12206",2203859,2020,11205203.21,5580,NA,NA,22012,84989733.42
"12207",2203909,2008,57735480.46,31844011.16,647241,1074575.78,387327.84,385636233.64
"12208",2203909,2012,78229465.32,NA,1623968.95,2127131.15,787869.5,323887703.31
"12209",2203909,2016,100144019.16,18460914.2,859955.5,1828610.05,2738796.92,454410081.36
"12210",2203909,2020,182302822.96,55932205.66,1586485.5,2640508.16,10052467.91,831698663.12
"12211",2204006,2008,3360008.6,325937.5,0,0,119022.06,30518889.96
"12212",2204006,2012,4057810.12,794410.96,NA,NA,347708.74,31973992.2
"12213",2204006,2016,6744106.26,5763.5,NA,NA,355075.89,45893527.92
"12214",2204006,2020,10894486.74,NA,NA,NA,203949.44,87646712.64
"12215",2204105,2008,3489084.8,27422.24,0,0,126807.94,28776470.96
"12216",2204105,2012,6005021.84,30465.48,NA,NA,150188.54,31639240.05
"12217",2204105,2016,7909103.9,58102.04,NA,NA,43035,42052808.97
"12218",2204105,2020,15108775.2,520147,NA,NA,145821.42,82839185.31
"12219",2204154,2008,2415277.64,673078.32,0,0,146519.68,26192442.36
"12220",2204154,2012,3643715.76,501470.54,NA,NA,89405.92,26344740.39
"12221",2204154,2016,5197148.3,250376.26,NA,NA,141222,35875740.99
"12222",2204154,2020,10615847.34,986989.16,NA,NA,707229.76,73205871.75
"12223",2204204,2008,4331865.82,0,0,0,206829.28,38827723.04
"12224",2204204,2012,7262772.46,NA,NA,NA,825251.02,47130860.12
"12225",2204204,2016,11585229.18,NA,NA,700,756309.42,59148926.95
"12226",2204204,2020,17259801.74,NA,NA,NA,132197.68,105751234.95
"12227",2204303,2008,3149323.82,370638.8,0,0,27008.38,23358477.84
"12228",2204303,2012,16798473.7,1632396.66,6000,6000,482843.9,89180768.52
"12229",2204303,2016,18788089.4,1605035.12,NA,NA,444899.62,89469069.29
"12230",2204303,2020,26356794.2,3034774.78,NA,NA,403349.36,150006310.26
"12231",2204352,2008,3625225.62,0,0,0,163580.32,32958701.48
"12232",2204352,2012,4828115.48,NA,NA,NA,55531.14,32134523.4
"12233",2204352,2016,7210457.94,NA,NA,NA,51024.7,45926772.06
"12234",2204352,2020,11276819.58,397552.76,NA,NA,107969.06,76982885.64
"12235",2204402,2008,6759283.42,258729.02,0,4773.02,298697.8,61420609.76
"12236",2204402,2012,9984905.92,1539465.48,NA,10640.48,55584.34,68058521.01
"12237",2204402,2016,13906836.4,117359.54,3493,3493,33035.04,94472194.5
"12238",2204402,2020,31112434.4,1676725.68,102479.82,102479.82,153825.3,196069482.54
"12239",2204501,2008,13640559.54,0,0,0,540450.98,100576390.04
"12240",2204501,2012,15445126.24,NA,NA,NA,708513.54,85928470.26
"12241",2204501,2016,21441140.16,302134.48,NA,NA,575064.02,102490719.12
"12242",2204501,2020,30724823.72,64619.92,NA,NA,1182703.94,204556512.03
"12243",2204550,2008,2872570.48,400305.48,0,0,70822,37213636.84
"12244",2204550,2012,4486979.58,24000,NA,NA,187064.12,38337508.65
"12245",2204550,2016,5760102.5,64524.28,NA,NA,78068,45431932.98
"12246",2204550,2020,10527004.34,829270.52,27760,27760,246768,92906394.42
"12247",2204600,2008,3080537,24480,0,0,35722.2,26628947.52
"12248",2204600,2012,4620693.22,980212.16,NA,NA,136108.4,32048404.08
"12249",2204600,2016,5695823.8,393773.68,NA,NA,1422770.62,41479260.02
"12250",2204600,2020,9623709.5,1501.39,NA,NA,647882.52,73058753.54
"12251",2204659,2008,5133691.78,384150,0,74372.8,94056,39736836.44
"12252",2204659,2012,7198719.22,2102714.86,99495,99495,77733.32,47585412.15
"12253",2204659,2016,7736314.89,1927945.54,70752.12,134928.12,NA,61868436.66
"12254",2204659,2020,17338975.14,2700695.52,16819.34,870710.1,286313.16,122187409.41
"12255",2204709,2008,9020165.9,0,0,0,1307605.92,68028310.04
"12256",2204709,2012,12314169.02,16000,NA,NA,2158026.8,71609091.12
"12257",2204709,2016,16480970.68,NA,NA,NA,3074344.34,93887387.58
"12258",2204709,2020,29265969.8,836431.64,NA,NA,1607453.68,161527916.19
"12259",2204808,2008,5036259.58,822662.58,0,0,529499.86,39869750.28
"12260",2204808,2012,7659995.6,155501.52,NA,NA,280295.18,48460874.49
"12261",2204808,2016,13747991.52,1847722.34,400,400,379038.6,70282358.04
"12262",2204808,2020,18636176.04,445411.46,NA,NA,576694.12,106057440.57
"12263",2204907,2008,4533095.16,0,0,0,185522.7,43599603.96
"12264",2204907,2012,7043133.82,NA,NA,NA,262219.8,44616089.91
"12265",2204907,2016,10683483.26,888696.64,NA,NA,112238.39,63428714.46
"12266",2204907,2020,NA,NA,NA,NA,NA,NA
"12267",2205003,2008,5820261.28,1014122.82,0,0,206675.8,58504267.2
"12268",2205003,2012,10931514.14,877303.48,46073.21,46073.21,184912.26,61136818.86
"12269",2205003,2016,13391877.78,1138163.76,42200,42200,410058.18,84819975.59
"12270",2205003,2020,21258431.22,947372.18,NA,NA,175904,143405523.92
"12271",2205102,2008,8246730.02,869624.4,0,0,88261.6,55166001.68
"12272",2205102,2012,13834217.32,215789,NA,NA,48361.44,68473255.89
"12273",2205102,2016,17510017.48,1735578.4,NA,NA,200894,92679740.61
"12274",2205102,2020,27628378.56,2580744.28,NA,NA,276564.13,141157383.87
"12275",2205151,2008,3771048.9,468738.32,0,0,77973.61,36598412.56
"12276",2205151,2012,6060267.22,908115.26,NA,NA,577992.5,49439436.81
"12277",2205151,2016,8156945.34,NA,NA,NA,36400,53289689.82
"12278",2205151,2020,15235133.38,NA,NA,NA,234662.12,132107156.91
"12279",2205201,2008,11781448.3,1824095.48,0,0,765227.36,84942724.32
"12280",2205201,2012,17142574.68,3513732.62,NA,NA,714965.12,92622520.95
"12281",2205201,2016,26098232.26,3857827.9,NA,NA,714835.58,134550796.35
"12282",2205201,2020,39391316.9,3585374.56,NA,NA,2002989.9,219226125.8
"12283",2205250,2008,2938164.78,416402.1,0,92130.9,186237.98,27168939.96
"12284",2205250,2012,4532720.26,1491938.92,NA,139766,159251.14,32973926.07
"12285",2205250,2016,5945518.8,625829.7,NA,61700,146131.58,36179202.48
"12286",2205250,2020,14828005.14,1039686.26,NA,NA,201969.08,80628598.95
"12287",2205276,2008,3138705.16,396403.06,0,0,178344.48,35866055.96
"12288",2205276,2012,4333986.14,327873.08,NA,NA,247790.68,39064247.37
"12289",2205276,2016,6182213.92,339296.76,NA,NA,557278.32,49276818.87
"12290",2205276,2020,10928053.23,115182.26,NA,NA,331729.13,83462250.03
"12291",2205300,2008,3254468.36,0,0,0,60175.98,29922961.64
"12292",2205300,2012,5436472.28,NA,NA,NA,76549.2,33837564.81
"12293",2205300,2016,6258077.64,NA,NA,NA,116244.26,42646067.46
"12294",2205300,2020,NA,NA,NA,NA,NA,NA
"12295",2205359,2008,2444567.18,377936.7,0,0,15034.44,27802600.88
"12296",2205359,2012,4527922.98,3200,NA,NA,NA,30006175.8
"12297",2205359,2016,7356801.82,451102.38,NA,NA,103773.04,45658160.76
"12298",2205359,2020,12371562.69,292814.72,71756.45,71756.45,223385.62,87256006.89
"12299",2205409,2008,9268614.8,1832788.72,0,0,663523.53,73562724.96
"12300",2205409,2012,11414440.84,2672106.96,NA,NA,703823.42,74586767.88
"12301",2205409,2016,16083576.9,1715495.2,NA,NA,685922.98,97467035.23
"12302",2205409,2020,26030125.76,2587536.86,NA,NA,1378248.62,179138462.74
"12303",2205458,2008,3520926.18,451824,0,0,112174,37158019.96
"12304",2205458,2012,5330366.44,1575.9,NA,NA,74624.5,39505603.53
"12305",2205458,2016,7454022.1,NA,NA,NA,NA,51208247.22
"12306",2205458,2020,11803530.4,157625.52,NA,NA,NA,84794815.05
"12307",2205508,2008,19520178.24,935219.84,16234.21,44416.21,0,170772912.56
"12308",2205508,2012,29067520.22,87244,NA,NA,NA,186386221.14
"12309",2205508,2016,57769621.3,480253.62,NA,NA,840489.78,285108120.07
"12310",2205508,2020,68002790.6,213024.44,NA,NA,1189626.56,455204495.62
"12311",2205516,2008,3143081.18,0,0,12994.18,187621.68,35591777.44
"12312",2205516,2012,4739733.82,829183.1,NA,NA,412041.08,40959039.99
"12313",2205516,2016,7307150.9,899730.16,NA,NA,122146,50613711.94
"12314",2205516,2020,11695315.18,1432132.86,43689.96,43689.96,125340.7,93321304.54
"12315",2205524,2008,NA,NA,NA,NA,NA,NA
"12316",2205524,2012,4800910.14,15000,NA,NA,43178.48,35717657.97
"12317",2205524,2016,8314648.6,NA,NA,NA,128242.32,51545348.31
"12318",2205524,2020,16467356.98,2418300,NA,NA,172640,118921012.98
"12319",2205532,2008,3373330.72,250000,0,0,802223.48,40352506.84
"12320",2205532,2012,4803848.68,528428.84,NA,NA,194105.14,38575898.91
"12321",2205532,2016,7464250.56,1970939.4,NA,NA,90055.97,56641649.33
"12322",2205532,2020,11777241.56,3718184.74,NA,NA,343934.34,102535216.97
"12323",2205540,2008,2241088.04,71149.78,0,0,72068,25221490.48
"12324",2205540,2012,3240630.62,49092.86,NA,NA,229457.18,25100929.95
"12325",2205540,2016,4745314.36,688259.54,NA,NA,1009037.24,35249902.89
"12326",2205540,2020,9480197.4,265280,NA,NA,159453.96,58465241.7
"12327",2205557,2008,NA,NA,NA,NA,NA,NA
"12328",2205557,2012,5944751.8,153667.06,NA,NA,39581.94,50419050.76
"12329",2205557,2016,8147392.9,147824.02,NA,NA,7180,73594660.03
"12330",2205557,2020,16945914.26,26818,450,450,36680,142700766.38
"12331",2205565,2008,3260663.44,122537.52,0,0,168126.94,32035477.2
"12332",2205565,2012,5323298.72,89748.62,NA,NA,128527.6,34487978.31
"12333",2205565,2016,10303664.6,476649.82,NA,NA,373679.43,67421371.47
"12334",2205565,2020,24498947.06,460474.88,NA,NA,137466,174324763.47
"12335",2205573,2008,3639500.04,176956.76,0,0,1000,37649165.72
"12336",2205573,2012,4863377.8,381038.9,NA,NA,17192.98,40590657.33
"12337",2205573,2016,8161054.24,590901.42,NA,NA,21546,58047994.17
"12338",2205573,2020,13434387.43,3433747.76,NA,NA,15264,106107578.31
"12339",2205581,2008,3267189.82,62760,0,0,529154.54,33271716.32
"12340",2205581,2012,4539085.8,175281.58,NA,NA,276371.64,35082121.86
"12341",2205581,2016,7611733.94,4284,NA,NA,288250.49,49322190.42
"12342",2205581,2020,11394174.96,1547377.48,NA,NA,16583.82,78815164.35
"12343",2205599,2008,3097817.66,159657.96,0,0,55686.5,35050798.28
"12344",2205599,2012,4493868.32,201485.2,NA,NA,298499.96,34311754.35
"12345",2205599,2016,6250419.92,282828.92,NA,NA,184858.72,48453901.89
"12346",2205599,2020,11308391.72,70800,NA,NA,426911.34,88889627.94
"12347",2205607,2008,0,6260,0,0,127480.5,12608889.64
"12348",2205607,2012,6763190.58,NA,NA,NA,233388.08,40779942.24
"12349",2205607,2016,8485267.98,904387.1,NA,NA,236900.18,60398124.5
"12350",2205607,2020,17092018.84,1388943.38,NA,NA,225767.2,115811196.09
"12351",2205706,2008,15598172.66,0,285807.58,285807.58,47740,139902328.44
"12352",2205706,2012,22734441.88,NA,238172.12,253081.69,214382.64,159844494.54
"12353",2205706,2016,21590384.82,NA,190550.27,190550.27,NA,144824817.79
"12354",2205706,2020,61502855.16,77600,734154.92,1189920.9,697770.76,391707953.4
"12355",2205805,2008,11121672.7,2860,0,0,99846.18,119936421.16
"12356",2205805,2012,15970579.16,21000,NA,NA,24920.16,121930313.31
"12357",2205805,2016,22748085.94,272412.36,NA,NA,136318,155230782.9
"12358",2205805,2020,46184945.24,1046806.14,NA,NA,966292.1,344231520.84
"12359",2205854,2008,4141684.9,517387.38,0,0,69004.44,44808423.44
"12360",2205854,2012,6031723.86,68742.02,NA,NA,141572.82,44551530.54
"12361",2205854,2016,8537728.36,141884.68,NA,NA,156009.8,69721676.82
"12362",2205854,2020,16200459.16,273349,NA,NA,161583.16,131959640.58
"12363",2205904,2008,4281938.76,48051.1,0,0,37133.37,36339183.72
"12364",2205904,2012,6199506.76,615544.42,NA,NA,113935.36,39705102.06
"12365",2205904,2016,7140363.48,495683.58,NA,NA,247032.24,47918154.6
"12366",2205904,2020,15101657.06,31705.14,NA,NA,423187.26,85837797.39
"12367",2205953,2008,3722053.66,523606.36,0,0,269344.42,43469429.28
"12368",2205953,2012,6458302.5,1247847.68,NA,NA,369936.2,56622330.93
"12369",2205953,2016,10738740.16,1843034.3,NA,NA,251678.2,70708803.36
"12370",2205953,2020,21349237.46,1243102.16,NA,NA,1195751.42,151387473.42
"12371",2206001,2008,2940329.52,412683.82,0,0,135771.62,27180378.28
"12372",2206001,2012,5328341.14,892734.48,NA,NA,195070.74,36530781.75
"12373",2206001,2016,6291074.3,26940,NA,NA,84573.7,42421378.02
"12374",2206001,2020,15418456.02,289820.92,NA,NA,140240,75099314.43
"12375",2206050,2008,3758838.72,0,0,0,0,37201947.16
"12376",2206050,2012,6748664.88,508314.5,NA,NA,338310.02,37871521.62
"12377",2206050,2016,9407471.36,2028043,NA,NA,290178.04,56088895.02
"12378",2206050,2020,13263705.72,667808.4,NA,NA,350436.24,94259197.08
"12379",2206100,2008,6040712.76,212782.6,0,0,35260.44,49799440.16
"12380",2206100,2012,10018258.78,5000,NA,NA,202071.06,58937757.27
"12381",2206100,2016,12363170.34,415795.8,NA,NA,15200,82943800.89
"12382",2206100,2020,19300927.8,NA,NA,NA,6300,149408572.35
"12383",2206209,2008,19343440.6,3793628.76,11441,11441,284878.6,167393127.08
"12384",2206209,2012,26522924.88,1001376,215841.43,215841.43,864092.58,172870228.65
"12385",2206209,2016,34032550.12,3550552.74,413981.49,413981.49,530088.7,285301132.26
"12386",2206209,2020,58026513.54,3681199.68,542100,542100,1444756.34,448798776.12
"12387",2206308,2008,1986957.84,13460,35025,35025,69330,14883723.04
"12388",2206308,2012,3754255.14,131424.68,19700,19700,105448.88,21920905.8
"12389",2206308,2016,5165317.54,NA,30480,30480,8510,31702487.28
"12390",2206308,2020,7405486.1,NA,NA,NA,3490,54442764.09
"12391",2206357,2008,3894745.14,131284.1,0,0,120105.6,45036244.16
"12392",2206357,2012,4947042.48,57500.64,NA,NA,NA,40445278.02
"12393",2206357,2016,7634808.86,65638.94,NA,NA,NA,51003029.58
"12394",2206357,2020,12096313.22,1283949.7,368414.94,368414.94,175108.79,83483888.61
"12395",2206407,2008,7683843.72,15396.26,0,0,379206.32,60629520.56
"12396",2206407,2012,10528799.16,3292893.7,NA,NA,528987.58,69836989.74
"12397",2206407,2016,15419099.48,848234.88,NA,NA,498292.26,82583019.66
"12398",2206407,2020,22456417.66,1502891.8,NA,NA,442288.38,130029440.88
"12399",2206506,2008,4156933.98,191910,0,0,223171.48,37704882.84
"12400",2206506,2012,7182731.18,627778.46,NA,NA,517605.76,42808031.37
"12401",2206506,2016,12198111.51,580779.2,NA,NA,376497.66,64839655.68
"12402",2206506,2020,18350023.68,788750,NA,NA,1343331,109018009.89
"12403",2206605,2008,5397496.48,240052.24,0,0,37604.9,54997577
"12404",2206605,2012,9193674.48,1453465.4,NA,NA,59901.7,68650471.41
"12405",2206605,2016,13958183.66,381099,NA,NA,930655.42,98309462.61
"12406",2206605,2020,30312196.3,1182433.9,NA,NA,551208.54,183300289.59
"12407",2206654,2008,NA,NA,NA,NA,NA,NA
"12408",2206654,2012,4187774.38,1774909.26,NA,NA,73976.24,37502747.64
"12409",2206654,2016,6850956.02,1127563.54,3405.26,3405.26,69453,47396268.21
"12410",2206654,2020,10809187.24,3204358.48,NA,NA,5025502.26,106247629.32
"12411",2206670,2008,3716998.64,293761.68,0,0,150388.97,43548395.52
"12412",2206670,2012,NA,NA,NA,NA,NA,NA
"12413",2206670,2016,9112908.42,649052.56,NA,NA,59085.24,58990320.51
"12414",2206670,2020,12466654.68,699042.96,NA,NA,25717,97626329.04
"12415",2206696,2008,3528090.38,118144,920,920,41405.8,42567468.64
"12416",2206696,2012,5965928.7,990899.3,18540,18540,391827.44,50370131.64
"12417",2206696,2016,9751218.9,1672975.32,45533.31,45533.31,371206.38,68574864.61
"12418",2206696,2020,15759516.04,99872,47325.94,47325.94,275628.04,115821990.35
"12419",2206704,2008,4605068.8,82971.46,0,0,48666.4,36223695.44
"12420",2206704,2012,7244602.12,74026.1,NA,NA,143494.08,43388683.11
"12421",2206704,2016,10211084.72,16290,NA,NA,22007.6,55444022.43
"12422",2206704,2020,16697179,430248.98,NA,NA,63266.76,91856649.63
"12423",2206720,2008,4394737.56,0,0,0,137437.12,45345585.72
"12424",2206720,2012,7175397.72,NA,NA,NA,593581.76,50033217.3
"12425",2206720,2016,9907993.36,NA,NA,NA,319931.76,67776663.78
"12426",2206720,2020,15988361.62,552369.14,NA,NA,177392.8,122598554.37
"12427",2206753,2008,3030389.14,103473.38,0,0,169097.48,29791181.52
"12428",2206753,2012,4940174.16,96679,NA,NA,186147.34,38917820.97
"12429",2206753,2016,6384213.92,103526,NA,NA,89930.6,46685691.21
"12430",2206753,2020,13266430.84,409372.46,NA,NA,223528.14,125323904.4
"12431",2206803,2008,3932683.34,11500,0,0,38496.5,55021855.76
"12432",2206803,2012,5488908.7,120992.66,NA,NA,143709.54,67964502.72
"12433",2206803,2016,10576498.96,376447.8,NA,NA,175330,83609543.28
"12434",2206803,2020,15866802.7,214469.56,NA,NA,648231.82,189652787.94
"12435",2206902,2008,4727330.02,333495.3,0,0,202828.06,35860707.36
"12436",2206902,2012,5613698.94,612412.16,NA,NA,341837.18,40096042.37
"12437",2206902,2016,7270807.12,384214.96,NA,NA,101204.79,50327019.98
"12438",2206902,2020,14202365.48,291614.4,NA,NA,60228.82,77900385.73
"12439",2206951,2008,2624079.92,821607.12,0,0,56995.14,30267651.12
"12440",2206951,2012,4624828.3,1812699.86,NA,NA,468029.28,30694327.77
"12441",2206951,2016,6565717.82,1297388.38,NA,NA,74805.62,39166888.53
"12442",2206951,2020,11632068.74,3108280.78,NA,NA,201150.9,75386066.82
"12443",2207009,2008,16189083.18,1831954.3,0,0,685207.62,144236246.28
"12444",2207009,2012,24035761.32,5668869.08,201393.23,201393.23,317336.3,169716068.85
"12445",2207009,2016,40990522.16,7469131.29,176332.76,176332.76,2045660,272729766.36
"12446",2207009,2020,67260884.02,10056321.21,221206.86,221206.86,3271924.78,473064770.67
"12447",2207108,2008,2007859.96,581389.58,0,0,123094,22017984.16
"12448",2207108,2012,2988359.24,16818,NA,NA,618846,24602750.76
"12449",2207108,2016,4935180.6,NA,NA,NA,474910.46,34165398.21
"12450",2207108,2020,NA,NA,NA,NA,NA,NA
"12451",2207207,2008,4613552.26,0,0,0,100102.88,39390932.92
"12452",2207207,2012,6788076.78,244564.36,NA,NA,196362.84,39862904.43
"12453",2207207,2016,9469750.76,187314.96,NA,NA,48935.2,59677190.53
"12454",2207207,2020,16112822.4,1358486.5,NA,NA,71886.48,110055944.49
"12455",2207306,2008,4912773.62,0,0,0,47000,36533910.96
"12456",2207306,2012,5745792.54,40540,NA,NA,670,37166013.15
"12457",2207306,2016,8235294.42,167056.56,NA,NA,70224,51497912.16
"12458",2207306,2020,11449145.5,1007056.64,NA,NA,92841.6,81996716.79
"12459",2207355,2008,2869222.68,0,0,0,128131.08,26103992.16
"12460",2207355,2012,5160585.26,NA,NA,NA,133188.16,28555152.03
"12461",2207355,2016,6102725.46,845027.28,NA,NA,277148.6,40658324.01
"12462",2207355,2020,12200342.16,844225.66,NA,NA,26784,74368315.05
"12463",2207405,2008,3583679.74,144426.26,0,0,46733.65,33255853.64
"12464",2207405,2012,5626322.54,150367.52,NA,NA,44316.72,36515400.09
"12465",2207405,2016,7579473.16,807430.08,NA,NA,72174,47934734.82
"12466",2207405,2020,13952440.7,1853659.14,NA,NA,63492,85088167.62
"12467",2207504,2008,7967121.46,3470419.08,0,0,643676.88,80199645.24
"12468",2207504,2012,12042428.16,52632.3,2364,195228.96,378894.3,80584773
"12469",2207504,2016,15413825.72,56070,NA,NA,283489.47,109045322.07
"12470",2207504,2020,29674630.2,215830.52,NA,NA,1021612.81,210244839.09
"12471",2207553,2008,2989884.04,112801.24,0,0,456763.78,30898584.48
"12472",2207553,2012,4832773.64,120360,NA,NA,671134.88,32025668.94
"12473",2207553,2016,7346553.78,14904.18,NA,NA,941282.66,46943204.7
"12474",2207553,2020,10163533.82,NA,NA,NA,1330127.34,92757752.97
"12475",2207603,2008,6967986.26,140379.5,0,0,61019,63064506.88
"12476",2207603,2012,13039729.06,324202.18,NA,NA,38654.06,69187069.44
"12477",2207603,2016,15858464.58,1500,NA,NA,600,89376408.6
"12478",2207603,2020,22675106.42,56368,NA,NA,428174.12,134349095.34
"12479",2207702,2008,101144027.92,3773535.36,2384857.14,2384857.14,3109788.38,822114089.92
"12480",2207702,2012,155293680.3,NA,587676.64,1466821.45,3008536.22,839228776.32
"12481",2207702,2016,179266632.76,659636.78,658706.16,658706.16,276554.06,1118276239.13
"12482",2207702,2020,339552580.44,NA,2947133.17,2947133.17,1604689.76,1898246932.08
"12483",2207751,2008,NA,NA,NA,NA,NA,NA
"12484",2207751,2012,4087853.72,92384.92,NA,NA,138348.36,36979823.31
"12485",2207751,2016,6196814.2,194214.92,NA,NA,41952,51110683.26
"12486",2207751,2020,10477550.06,241806.04,NA,NA,139899.75,104735867.5
"12487",2207777,2008,4068068.06,189007,0,0,858672.06,34378775.16
"12488",2207777,2012,5647336.86,NA,7745.6,7745.6,181967.68,36457204.32
"12489",2207777,2016,8894451.48,701996.82,NA,NA,85941.6,50152383.36
"12490",2207777,2020,14146992.8,NA,NA,NA,45839.4,84278157.03
"12491",2207793,2008,1546045.42,204887.72,0,0,3000,20367281.68
"12492",2207793,2012,4639182.48,89616,NA,NA,47754.12,28499125.5
"12493",2207793,2016,8198842.21,30240,NA,NA,NA,40072164.12
